,unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,x_pacf5,diff1x_pacf5,diff2x_pacf5,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10
26,store_32,0.9530990679485923,192,-8.708415181094072,1.0660489853643293,0.0,0.0,0.0,0.9537005260159747,0,1,0.9186369524897418,3.810278115661283e-07,5.2135052926359124,4.037306242764981,0.4535198407006384,0.41532919819247105,0.9153657320489593,0.030467034992204618,0.4920527857676727,0.14080799079187575,0.006355469902604058,0.964079122000882,0.0,0.0,0.0,0.0,0.0,6,0.3811619047833965,14,0.7454946297665052,0.9504737806526209,6.23746062823302,-0.029104304837078862,0.06067416704410862,-0.4848297006345746,0.34301113210782036
27,store_33,0.9632339558533883,192,-1.8832102109711197,0.6364110507692248,0.0,0.0,0.0,0.901040297046469,0,1,0.9533096295135813,2.748227913586505e-07,-1.7395821248099612,-9.119881810365154,0.6090772653126423,0.8265409309922286,0.9603032193729284,0.011101332891885241,0.3768422226045712,0.12088098019421213,0.007402704256517211,0.9999999850988341,2.011634783081617e-15,0.0,0.0,0.0,0.0,35,0.38068845607886304,18,0.9077708845738953,0.9643582095066932,6.675358389434021,0.03921343189365507,0.021275919114681584,-0.472094914966401,0.24491172370265143
28,store_34,1.0035994418024834,192,-3.926970617565018,2.448806898742571,0.0,0.0,0.0,1.0130948119017948,0,1,0.9784452657740623,3.460924832727744e-08,-9.81609640082921,7.21137128822647,0.5131573353973131,0.4177581342233315,0.9652674779049933,0.006340563146940652,0.4521610228156891,0.14929594806854066,0.001658877491407078,0.9999999850988375,0.0,0.0,0.0,0.0,0.0,33,0.23982641804396995,20,0.9591514898133572,0.9808271694051826,7.859886476194774,0.040056304541323584,0.03458658991403619,-0.4859942248313283,0.32766513235452727
29,store_35,0.9944309639168086,192,-3.926627546068613,2.062237204935929,0.0,0.0,0.0,1.001575109629199,0,1,0.9595353820968466,9.15112789826282e-08,8.322854128721334,0.2507008315929502,0.5688776360523584,1.0286565780452128,0.9914605872725317,0.036620025827253586,0.5302669204951295,0.05294205568793748,0.003215067699654141,0.925621436955336,1.8398780463355542e-13,0.0,0.0,0.0,0.0,16,0.19070779764828105,17,0.8917930184763079,0.9797626586230203,7.995143426092867,-0.09324519116273465,0.08998375317131077,-0.6054511545570233,0.49618384663414383
30,store_36,1.0212923542551966,192,-8.159093092871872,1.6880734898614032,0.0,0.0,0.0,0.9205997269425902,0,1,0.9285968127129978,3.394258032025632e-07,7.487785644127371,-6.28759231067152,0.5412718635146725,0.7111755698350873,0.9495616226018438,0.04141980441576384,0.5652423485915473,0.24746823882046387,0.026298583746162837,0.9248924738318728,1.6558514631058e-13,0.0,0.0,0.0,0.0,11,0.3194830919442787,12,0.7463188268522903,0.9600321498802368,6.283624200566033,-0.08511990044540636,0.07443651930649153,-0.5680786998696539,0.42375834080461733
31,store_37,0.8528479350796705,192,-2.4664651507165662,2.2110836804964618,0.0,0.0,0.0,0.769769701626867,0,1,0.9060526547883132,5.001847859577919e-07,9.862269314041406,6.39051197593588,0.6528445101601855,1.2469166765195283,0.8603181231669722,0.02960908870305856,0.38772381564721126,0.14805730562310623,0.04000751044155717,0.9999999850988388,0.0,0.0,0.0,0.0,0.0,12,0.5312018860136324,27,0.9293048683000305,0.9243581767200679,4.602924665724673,0.1047374891889107,0.12249934371107053,-0.4834735416550132,0.34517149051679497
32,store_38,0.8446921628022482,192,-4.970565533134607,0.6108086198017708,0.0,0.0,0.0,0.8963290355912422,0,1,0.9525345455252419,1.5938651186981323e-07,-4.236355721206561,-6.023810434129884,0.46761019591954917,0.33586165897667525,0.9669136188459452,0.04206296973071326,0.5915993740502999,0.06895138566961888,0.016866013609544834,0.9736071660750896,0.0,0.0,0.0,0.0,0.0,10,0.4426390099834927,13,0.8916355421305246,0.9604495256105794,5.672966830964773,-0.02327721293209828,0.07219140444363709,-0.477430073892676,0.3544506412103477
33,store_39,1.0172628228634581,192,-3.114525787332051,1.9206378440870258,0.0,0.0,0.0,1.0165190743191592,0,1,0.9673610313975439,8.828549139327877e-08,-7.671467909909708,8.707773990295987,0.581418426900208,0.690130858541346,0.9655522980307539,0.004143262941590343,0.5002627073433992,0.055359703130652804,0.0015561897578570375,0.9688413947719019,3.184299401503625e-13,0.0,0.0,0.0,0.0,20,0.12762609960798343,8,0.9011418724405028,0.9809936413251794,8.23630506836912,-0.0327681235657246,0.03871797076016148,-0.5292922815671433,0.37835216680229244
34,store_4,0.9266853386354521,192,4.652499186089834,2.2406311009766404,0.0,0.0,0.0,0.899389421350366,0,1,0.9773690402844435,3.9006424208279315e-08,-9.911896361641539,-7.199654292429841,0.4863358178521383,0.5144235344273793,0.9160580009858166,0.04559673795969895,0.4950896010460263,0.11898710908711631,0.0010803540179344913,0.9658110896823905,0.02465053806081883,0.0,0.0,0.0,0.0,23,0.46993666911947635,23,0.9791507644074866,0.952476069598551,6.47467364114288,-0.004441409167955915,0.05246119925837945,-0.4712822104663751,0.3515009483605829
35,store_40,0.9349938020991905,192,0.35984803708123053,2.7000720174517907,0.0,0.0,0.0,0.9622967913239613,0,1,0.9730778791749656,4.406215522439331e-08,10.801680794510885,6.859397960602301,0.5158204175313725,0.7262054613306921,0.9405215550773769,0.004271711806395109,0.47214884609783375,0.178578183968365,0.000979313490689903,0.9748198537042801,0.0,0.0,0.0,0.0,0.0,18,0.38538833974646614,21,0.9335186566304555,0.9684884181212493,7.117481006553593,-0.022540590641623528,0.0367480904799599,-0.4818795645237507,0.27781634241466174
36,store_41,1.062062914962213,192,-0.021838403585351357,0.8184921526927539,0.0,0.0,0.0,0.9444982968992862,0,1,0.9721268516148925,4.3253991814279525e-08,1.496715600598426,11.995026992011953,0.5328136934040005,0.5146845577123829,0.9512828302999669,0.06017709806938571,0.38695196500282003,0.29690373590381963,0.0039033775213262647,0.9999999850988379,0.021703840680192415,0.0,0.0,0.0,0.0,31,0.2543688178070534,12,0.9482387732364075,0.966989226623664,6.8418907597224425,0.15589543335662054,0.14237639045010866,-0.3202938438248868,0.226846248367866
37,store_42,0.9173476177157934,192,-5.398716632018151,1.383215495782507,0.0,0.0,0.0,0.8833124009715001,0,1,0.9375306056855234,3.524860213646639e-07,6.5531887791826495,-0.3526121609278191,0.500873403591471,0.5626252361676516,0.8905890560276954,0.012369322782092497,0.45303401062888987,0.055121712840134236,0.02250387446072861,0.9999999850988388,0.04152276392912428,0.0,0.0,0.0,0.0,13,0.3832651209560927,14,0.7961961089117624,0.9409979731070641,5.891136768076835,0.05610617003787169,0.05323149491625733,-0.45461622646499555,0.2952585749677972
38,store_43,1.0149658142740845,192,-7.005892708714774,0.9510914737121735,0.0,0.0,0.0,0.8460857112487827,0,1,0.91183267385885,7.221393766536644e-07,3.314948225499715,9.696494348647496,0.5043810538978607,0.4734988546083892,0.8790118206852658,0.014608543118767116,0.4790857307206929,0.03101593654983631,0.04555896165488343,0.9999999850988388,0.0,0.0,0.0,0.0,0.0,12,0.32224383666778456,20,0.7380436940425917,0.9323328446403495,5.6421975078812725,0.005777747048163425,0.03133265767429891,-0.4566140802547832,0.2385493538665771
39,store_44,0.9637666307166649,192,-3.09977765630791,0.8534458910011075,0.0,0.0,0.0,0.9906117858673116,0,1,0.9643406923802418,1.0345337890276491e-07,4.3136344903234285,7.534953839825267,0.6441683922986101,0.8422098872536729,1.0270384995713535,0.08100989264211206,0.4036818765019019,0.10819833116628662,0.002704116179417931,0.9999999850988278,4.7692795194402443e-14,0.0,0.0,0.0,0.0,21,0.32335226607582473,13,0.930736422560259,0.9783455294582735,7.0164525831396665,0.15906676245799473,0.10161520624168709,-0.44377426128878417,0.32549081726057494
40,store_45,0.9158531828511913,192,-2.9687582890214244,1.4720403246670946,0.0,0.0,0.0,0.9130019911497261,0,1,0.9640717065448525,1.4547508241274007e-07,-8.381095663456563,-3.3382578113918058,0.5719908942771563,0.4963787342581797,0.9605004662414636,0.02224982810758985,0.4792583861686745,0.44092782484441373,0.01829624437758273,0.9999999850988373,8.217518734396239e-15,0.0,0.0,0.0,0.0,18,0.4933028159922226,17,0.9683354390422111,0.9627169189558072,5.443354864420073,0.05903051418212833,0.07595771252222279,-0.514671489321563,0.3456825282628652
41,store_46,1.039122153648036,192,0.568784837587402,3.379596304740234,0.0,0.0,0.0,0.9732743676517805,0,1,0.9806707265504296,2.1817747902968054e-08,-12.528594874852278,-2.59749622918297,0.5193573164663792,0.524935066878679,0.9619286680713446,0.04237080515059051,0.4252518227795329,0.003927654586667652,0.0006582357787818699,0.9999999850983475,2.951205374956841e-12,0.0,0.0,0.0,0.0,19,0.3635541745840254,13,0.9580103534911717,0.9747040450603961,7.601231445332909,0.06549142185322956,0.07239938810633363,-0.40792903928791613,0.23721580487471583
42,store_47,1.0695265351181868,192,-2.4788609196246325,1.7227314162365714,0.0,0.0,0.0,0.9956856410394503,0,1,0.9818376672081448,2.222990198428498e-08,6.871097950549787,-9.903658158403108,0.48775401170809,0.6318619998305647,0.9782793587261336,0.0638997204704636,0.5437620022838425,0.11072332873200885,0.0032149784981476944,0.8897359526549758,0.0339246105304245,0.0,0.0,0.0,0.0,14,0.13163929817310427,8,0.901946736266414,0.9802617129759152,7.771476838426447,-0.09506413026466973,0.08310949833806555,-0.627414282576084,0.49992091789120763
43,store_48,0.8753015274945339,192,-10.088791352600305,1.37082615969374,0.0,0.0,0.0,0.8653450255495204,0,1,0.9053955627699721,4.461521223125107e-07,-6.987934121555471,-1.9595595293510328,0.5229910796105651,0.4376240661302999,0.8909574988431362,0.01520383594067877,0.4811079787431601,0.20624625228407964,0.024116934213591304,0.9999999850986188,2.212106535030112e-12,0.0,0.0,0.0,0.0,15,0.47840010655350956,11,0.7060876191704236,0.9403042890249247,5.374824554722599,0.0603784806246326,0.02401273659298165,-0.43656050892492604,0.2091754530800039
44,store_49,0.9626591877092325,192,-9.77716201078678,0.6407561585556995,0.0,0.0,0.0,0.8622802969901043,0,1,0.9054406601583829,7.261763207016297e-07,-3.439399918906362,-2.3893139462591715,0.5536178509201498,0.5847800827748695,0.9093508650910954,0.01169107260134175,0.4427294763373859,0.04460367332557819,0.0987851248813724,0.999999985098659,1.6954879197832597e-12,0.0,0.0,0.0,0.0,12,0.4595725368803774,29,0.8545322201732548,0.9504184168639833,5.742537007711956,0.0443783708263773,0.027879254989263226,-0.4458006742107466,0.23030124123801576
45,store_5,0.9690128281735306,192,-2.2504556968850524,0.9825506349979296,0.0,0.0,0.0,0.9516660859800058,0,1,0.9556715128928321,1.138499828614713e-07,3.6088609666131273,11.385477567589415,0.4225400046642614,0.3276123749025563,0.9413086764841455,0.06993622316080797,0.5514500536316435,0.5249456183654776,0.007835906351156666,0.9552986813203136,0.0,0.0,0.0,0.0,0.0,14,0.2908598067733545,18,0.8532238973961718,0.9628391478384021,7.053515522041358,-0.02410476370615188,0.0818158943197257,-0.4025282629601022,0.22226531169765523
46,store_50,1.0814686901061903,192,-2.9398122738255044,3.256961339123165,0.0,0.0,0.0,1.0263034399541164,0,1,0.9757706680829467,4.636028449378196e-08,-11.606183245865001,4.024090588641478,0.46018749549154986,0.3793329518877541,0.9846401544090927,0.04511435777209383,0.5081218636958947,0.323402457431109,0.0006250506330131429,0.9988585682848683,0.0,0.0,0.0,0.0,0.0,31,0.16815473740421175,8,0.8163341182237404,0.9798717602327317,8.385156176689096,-0.0008431801805705274,0.08306317303673999,-0.433158122247857,0.2843936129181772
47,store_51,1.072142588768588,192,-4.329435200060708,0.76776782675091,0.0,0.0,0.0,0.9146861856849033,0,1,0.9302191900685897,3.6083303355654705e-07,0.14068952053842995,-11.406982764822128,0.5582072845923665,0.782510510422362,0.9078788892556433,0.015152336221637419,0.4249973237057575,0.28708777447885575,0.006724328706083115,0.9999999850988388,0.0,0.0,0.0,0.0,0.0,11,0.3039059836050861,14,0.8425595107124263,0.9495989651506782,6.2710179272223705,0.011533903755851768,0.0646611654703502,-0.5059059282439314,0.35010012339833047
48,store_52,0.9980393690537925,192,-6.9165992101937634,2.356457200923204,0.0,0.0,0.0,0.9344384832346354,0,1,0.933755233132874,9.159103859542168e-07,9.636287598297493,-1.8296018221434367,0.6385307666604404,0.7216790118802652,0.9502888275990161,0.052186956467519634,0.34221927820566606,0.06504406897950193,0.06628180587639314,0.9999999850988388,0.0,0.0,0.0,0.0,0.0,18,0.30717157550057594,15,0.8542547465174661,0.9649290007382555,6.71000702292722,0.1729553097769984,0.07106856852611017,-0.45190339933261536,0.2199765671167545
49,store_53,0.9074341205353772,192,-17.348134660853397,1.520179530716799,0.0,0.0,0.0,0.7858396003840789,0,1,0.8098403062402678,4.652158946177502e-06,7.723681187530627,1.5283537645250074,0.5903425146318145,1.0462977708571688,0.8307413165575689,0.06928579141187266,0.4475546177033905,0.543324648928328,0.09949967350809863,0.996364683802314,6.8059747392519486e-12,0.0,0.0,0.0,0.0,8,0.5530359246644999,19,0.5636579147802168,0.8963014130466733,3.915665902345851,-0.0043372640227982845,0.08692979258771544,-0.5514830771910176,0.350907999396437
